fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20220925 085205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	822	TRUE	838609	0.0195471448468932	0.315837851687604	1761	980	10917	26650000	162
20220925 085520	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	639	TRUE	838609	0.0153378902923818	0.340676390757435	3746	936	11510	25940000	163
20220925 085605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	838609	0.0970084112179455	0.235852308188841	2402	664	9347	26350000	164
20220925 085710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	115	TRUE	838609	0.0937222489605173	0.247611382795396	903	174	9687	27270000	165
20220925 085752	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	838609	0.0926402843577301	0.225189095942209	1013	824	9745	26350000	166
20220925 085844	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	148	TRUE	838609	0.0961507112807137	0.27205846721199	801	40	9116	26490000	167
20220925 085950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	270	TRUE	838609	0.0935267945262706	0.224392108219284	1396	28	10139	26930000	168
20220925 090104	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	166	TRUE	838609	0.0918336604326604	0.300552659440453	573	88	10051	26220000	169
20220925 090348	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	415	TRUE	838609	0.022012813993705	0.288146620876756	1779	616	13101	25080000	170
20220925 090409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	22	TRUE	838609	0.273575249837884	0.612179920305675	3036	753	8821	25560000	171
20220925 090436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	24	TRUE	838609	0.26547238725417	0.474488767651194	1386	736	9197	24490000	172
20220925 090503	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	65	TRUE	838609	0.267220094471297	0.543026345851693	4773	387	9598	25130000	173
20220925 090647	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	255	TRUE	838609	0.0212014012267234	0.465131762752901	5477	66	7788	26430000	174
20220925 090741	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	838609	0.0319047769305694	0.710231275895637	5686	104	8006	26150000	175
20220925 090852	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	179	TRUE	838609	0.0226911606993682	0.859348231572947	4944	31	7794	26020000	176
20220925 090934	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	87	TRUE	838609	0.0408745833077163	0.840984413084388	4810	33	8966	25830000	177
20220925 091119	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	418	TRUE	838609	0.0249220355236157	0.635300093016867	5789	570	9844	26480000	178
20220925 091307	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	332	TRUE	838609	0.0205369601864534	0.322846671350311	5801	900	9582	26520000	179
20220925 091423	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	195	TRUE	838609	0.0265072450538424	0.364037809393671	6589	401	8903	25720000	180
20220925 091619	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	476	TRUE	838609	0.0186123528595816	0.702182787116879	6055	141	9591	26340000	181
20220925 091750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	203	TRUE	838609	0.0201081473201379	0.593248623584672	4950	869	10007	26150000	182
20220925 091956	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	384	TRUE	838609	0.0217742722927048	0.491469922295787	5867	199	11518	25770000	183
20220925 092109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	221	TRUE	838609	0.0224175210648994	0.752874956741301	6117	1015	8528	26230000	184
20220925 092205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	197	TRUE	838609	0.0371725667095586	0.698921222186519	6074	818	9975	26210000	185
20220925 092340	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	450	TRUE	838609	0.0293734166210081	0.976802859004221	5997	422	9946	26190000	186
20220925 092425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	838609	0.0390621072185256	0.984012398906798	6325	723	7652	26060000	187
20220925 092517	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	190	TRUE	838609	0.0423733072142137	0.78070871079721	7091	78	9320	26640000	188
20220925 092558	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	838609	0.045445444544365	0.949903195448423	6486	454	10082	25920000	189
20220925 092653	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	205	TRUE	838609	0.0351641906986484	0.830321794264074	7564	491	9303	26360000	190
20220925 092745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	133	TRUE	838609	0.0412777493277233	0.605214655238439	7459	671	8225	25790000	191
20220925 092850	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	266	TRUE	838609	0.0382796118578895	0.860480289575055	6996	19	11106	25630000	192
20220925 093000	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	235	TRUE	838609	0.0243595428527338	0.849232762649152	7348	26	9438	26250000	193
20220925 093037	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	87	TRUE	838609	0.0443708930807655	0.879392798912812	7164	121	6526	25030000	194
20220925 093132	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	127	TRUE	838609	0.0433988161027608	0.425947140992381	6089	225	9463	26280000	195
20220925 093220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	95	TRUE	838609	0.049930832425814	0.548632455857219	6997	19	9555	26090000	196
20220925 093404	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	385	TRUE	838609	0.0205520580314871	0.626855129274597	7480	1018	10129	26230000	197
20220925 093548	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	440	TRUE	838609	0.020389040116765	0.999105893611536	6710	739	10293	25900000	198
20220925 093709	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	165	TRUE	838609	0.0941713393853469	0.581499394007825	1100	186	9627	26110000	199
20220925 093947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	265	TRUE	838609	0.0316404636811366	0.705048975954398	683	168	7860	26360000	200
20220925 094128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	141	TRUE	838609	0.0321898912996101	0.902209882192386	881	254	8626	27150000	201
20220925 094255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	838609	0.0324410247762681	0.787079698211903	1107	230	8433	26580000	202
20220925 094510	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	214	TRUE	838609	0.019450786726921	0.32000642780176	1314	883	8186	27070000	203
20220925 094711	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	162	TRUE	838609	0.0320394958067163	0.769972504736556	719	427	8909	26670000	204
20220925 094842	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	94	TRUE	838609	0.0320883587476647	0.861636670852283	818	254	7783	26360000	205
20220925 095000	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	90	TRUE	838609	0.0330771012022278	0.345831763531415	1344	849	7972	26540000	206
20220925 095134	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	140	TRUE	838609	0.0350360574166209	0.666440177715337	957	596	8074	26660000	207
20220925 095209	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	838609	0.0937451632095347	0.205323044305087	1684	23	9690	26780000	208
20220925 095403	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	172	TRUE	838609	0.0290855133161411	0.758903013074386	895	373	8015	26610000	209
20220925 095542	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	161	TRUE	838609	0.0348008207028526	0.63646031287528	1061	294	8683	26480000	210
20220925 095720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	153	TRUE	838609	0.0363919554850713	0.77174928838268	912	288	7966	26630000	211
20220925 100122	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	368	TRUE	838609	0.0297706988666884	0.697831754819828	499	279	8011	27020000	212
20220925 100340	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	256	TRUE	838609	0.01389481111278	0.309428996157924	2568	84	7830	27300000	213
20220925 100552	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	257	TRUE	838609	0.0210102156971918	0.276067812242011	1696	930	8017	26850000	214
20220925 100903	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	353	TRUE	838609	0.015235779166994	0.399786831004311	1462	125	7713	26900000	215
20220925 101144	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	253	TRUE	838609	0.0127758991228586	0.441788095371798	2362	65	8302	26440000	216
20220925 101334	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	180	TRUE	838609	0.031207977581811	0.504425809358503	1333	536	7872	26580000	217
20220925 101453	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	102	TRUE	838609	0.0273116586685472	0.252944054022812	1567	697	8023	26600000	218
20220925 101732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	317	TRUE	838609	0.011163092605753	0.270458257297977	2956	110	7783	26840000	219
20220925 101952	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	291	TRUE	838609	0.0177997990801176	0.46584866066175	2704	99	7884	26320000	220
20220925 102140	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	174	TRUE	838609	0.0244175429538174	0.417865261994933	1675	796	7779	26530000	221
20220925 102332	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	178	TRUE	838609	0.0212458190267415	0.234125535706139	1417	826	8115	27210000	222
20220925 102542	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	254	TRUE	838609	0.0333782056493722	0.633834444255245	976	404	8342	26760000	223
20220925 102748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	208	TRUE	838609	0.0200714228586387	0.635552743911054	1339	472	7833	26340000	224
20220925 102948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	239	TRUE	838609	0.0192338132610639	0.293323391190804	2066	862	8423	27080000	225
20220925 103153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	246	TRUE	838609	0.0211889601273699	0.331868531640443	1709	794	8288	26950000	226
20220925 103349	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	209	TRUE	838609	0.0178417662429998	0.337052745553642	2467	955	8418	26850000	227
20220925 103559	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	148	TRUE	838609	0.0152722611111244	0.286103079438396	1423	171	7402	26560000	228
20220925 103800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	110	TRUE	838609	0.0185342565184493	0.22010428987751	981	1005	7855	26610000	229
20220925 104208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	445	TRUE	838609	0.02236919980175	0.348887442358512	756	820	8003	26960000	230
20220925 104258	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	838609	0.0877536880003233	0.249211268203301	1529	107	9721	26960000	231
20220925 104444	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	149	TRUE	838609	0.0424191752609392	0.673494578796718	718	492	7966	26870000	232
20220925 104647	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	154	TRUE	838609	0.0178757872812177	0.243243298406742	1260	725	8394	26980000	233
20220925 104851	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	139	TRUE	838609	0.0172366437772477	0.275918145765155	1250	787	8116	26570000	234
20220925 105050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	204	TRUE	838609	0.0206542113123117	0.323274798511829	1866	731	8601	27040000	235
20220925 105352	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	396	TRUE	838609	0.0213742346389592	0.372325965239441	1305	844	8523	26800000	236
20220925 105445	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	61	TRUE	838609	0.0941870622821547	0.210682928675732	763	128	9731	26380000	237
20220925 105627	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	164	TRUE	838609	0.0230887843379239	0.331885190241688	1801	659	8432	26820000	238
20220925 105658	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	838609	0.0821169017304732	0.298231922667599	1640	19	9702	25800000	239
20220925 105745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	838609	0.0880109012295412	0.231288941652052	1427	180	9682	26320000	240
20220925 110043	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	344	TRUE	838609	0.0397396014217533	0.747902544610551	696	206	7725	26390000	241
20220925 110248	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	282	TRUE	838609	0.0177774234160741	0.393427941173504	3598	880	8506	26430000	242
20220925 110453	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	219	TRUE	838609	0.0323242389972166	0.745187222757951	570	118	8234	26980000	243
20220925 110920	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	260	TRUE	838609	0.0323577422612862	0.485941352664159	281	306	8092	26860000	244
20220925 111038	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	106	TRUE	838609	0.0944482200929026	0.270670727261555	668	221	9662	26600000	245
20220925 111156	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	129	TRUE	838609	0.0449515570729774	0.344478026342602	1337	585	7974	26380000	246
20220925 111443	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	284	TRUE	838609	0.011837708727417	0.324068276115816	2096	234	7884	26800000	247
20220925 111732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	418	TRUE	838609	0.0283747856441	0.322849205424559	1315	986	9296	27090000	248
20220925 111923	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	154	TRUE	838609	0.0213683772327496	0.234708769455541	1281	197	7197	26570000	249
20220925 112420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	402	TRUE	838609	0.01060141695841	0.354103443669988	845	599	7322	27040000	250
20220925 112823	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	437	TRUE	838609	0.0096310928458838	0.376476672018249	1814	546	7790	26420000	251
20220925 113512	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	112	TRUE	838609	0.0165048220849206	0.350368208610999	189	934	7234	26900000	252
20220925 113732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	198	TRUE	838609	0.0327633033887731	0.75108182809238	658	776	7699	26610000	253
20220925 114626	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	553	TRUE	838609	0.0248234805354668	0.68702682212089	141	448	8593	26420000	254
20220925 114739	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	132	TRUE	838609	0.0435964067071863	0.835450036619176	1372	608	7749	26990000	255
20220925 114833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	838609	0.0928187478620296	0.250915622155891	1644	227	10212	26780000	256
20220925 114923	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	838609	0.091027650866824	0.250695950047432	987	62	8566	26470000	257
20220925 115128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	178	TRUE	838609	0.0244772747437315	0.900043468215842	923	683	8667	26990000	258
20220925 115320	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	169	TRUE	838609	0.0320000727580242	0.753774015430492	816	109	7982	27080000	259
20220925 115531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	262	TRUE	838609	0.0196252981317205	0.75008273932034	735	71	8804	26640000	260
20220925 115709	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	196	TRUE	838609	0.0333062121978002	0.823636902184306	1335	221	8735	25970000	261
20220925 115818	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	101	TRUE	838609	0.0515284928328126	0.838521531708275	1078	199	7540	26520000	262
20220925 120102	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	336	TRUE	838609	0.0178432085186187	0.354550740061696	1628	637	7557	26970000	263
20220925 120316	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	215	TRUE	838609	0.0322857013141596	0.906444680306351	801	981	7795	26570000	264
20220925 120532	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	292	TRUE	838609	0.0307387246187728	0.89650165891453	1057	587	9945	26910000	265
20220925 120934	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	281	TRUE	838609	0.0270880000055383	0.322397282786466	454	939	7993	26420000	266
20220925 121100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	838609	0.0277411023585173	0.322096432871574	2032	967	8903	2.7e+07	267
20220925 121206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	69	TRUE	838609	0.0318000226320632	0.747690693974474	1527	267	8475	26170000	268
20220925 121335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	147	TRUE	838609	0.0284128114021491	0.692689580431585	1477	208	7502	26520000	269
20220925 121759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	381	TRUE	838609	0.0143256536694532	0.349688205675857	1098	947	8994	27540000	270
20220925 122259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	530	TRUE	838609	0.0157649036328418	0.354381630654026	828	941	9456	27490000	271
20220925 122634	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	396	TRUE	838609	0.0168802810624297	0.349291133082776	1136	976	9583	27160000	272
20220925 123208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	489	TRUE	838609	0.0137247302080005	0.353085382693454	719	962	8755	27530000	273
20220925 123655	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	507	TRUE	838609	0.0132145182850196	0.355659174371765	983	725	9011	26860000	274
20220925 124106	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	339	TRUE	838609	0.0151073705296514	0.345860245336752	761	910	8479	26890000	275
20220925 124340	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	46	TRUE	838609	0.0298364947706818	0.751262833042703	146	369	8312	26340000	276
20220925 124748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	375	TRUE	838609	0.00928083562334312	0.349691945403113	1481	806	7271	26980000	277
20220925 125057	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	251	TRUE	838609	0.0167481074636658	0.353106699481645	1005	1021	7424	2.7e+07	278
20220925 125750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	644	TRUE	838609	0.0144376024213879	0.353747632090297	602	1024	9364	27440000	279
20220925 130050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	261	TRUE	838609	0.0190814583489376	0.675904729693064	761	357	7045	26310000	280
20220925 130339	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	449	TRUE	838609	0.0286724384659354	0.892209863753836	1155	86	8274	26580000	281
20220925 130648	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	410	TRUE	838609	0.0271491815902015	0.903720407035294	244	113	9621	26200000	282
20220925 130904	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	273	TRUE	838609	0.0159448100597037	0.35191832737936	2735	451	8294	26940000	283
20220925 131009	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	0.0388613095962301	0.899490413719748	1414	673	8753	26420000	284
20220925 131339	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	261	TRUE	838609	0.0213127563809139	0.353744908776572	633	870	8989	27310000	285
20220925 132523	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	437	TRUE	838609	0.00682802224887006	0.351714890945086	158	305	5878	25930000	286
20220925 133336	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	587	TRUE	838609	0.0154789082459716	0.353278553707091	814	978	9016	27570000	287
20220925 133825	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	204	TRUE	838609	0.0135337587350937	0.366955966404436	629	1013	7282	26720000	288
20220925 134301	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	431	TRUE	838609	0.0129382527097598	0.843740311976208	1287	769	8592	26500000	289
20220925 134723	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	339	TRUE	838609	0.0256013337143904	0.361327473869689	685	944	10021	27160000	290
20220925 135026	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	100	TRUE	838609	0.0227892905521715	0.391981093827064	577	895	7820	27160000	291
20220925 135431	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	336	TRUE	838609	0.0139138797201658	0.350638860329973	1734	908	8566	26790000	292
20220925 135721	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	250	TRUE	838609	0.0242714775571365	0.390196718666462	1668	720	7324	26800000	293
20220925 140100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	200	TRUE	838609	0.0205022383925844	0.38695348456029	706	753	9736	26850000	294
20220925 140649	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	838609	0.0195625340960467	0.404287745850836	279	539	7109	26670000	295
20220925 141317	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	211	TRUE	838609	0.0262213033089776	0.378725392560598	261	752	7619	26290000	296
20220925 141832	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	437	TRUE	838609	0.028394046566571	0.395716688677284	799	240	8634	27060000	297
20220925 142045	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	137	TRUE	838609	0.0905674784356989	0.246973475019921	151	279	10395	25930000	298
20220925 142408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	310	TRUE	838609	0.0293893280260844	0.651458809617628	446	177	8051	27100000	299
20220925 142805	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	395	TRUE	838609	0.0301367556852852	0.389078958557779	1245	566	9989	27070000	300
20220925 143116	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	173	TRUE	838609	0.0317062585568861	0.415774259063159	677	699	9178	26930000	301
20220925 144029	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	741	TRUE	838609	0.0100073566401223	0.351037090404983	824	1010	8794	27380000	302
20220925 144319	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	144	TRUE	838609	0.0276675239490521	0.399824229284481	742	939	9851	26540000	303
20220925 144537	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	260	TRUE	838609	0.0426948937879169	0.766413448975227	1416	1001	7522	26160000	304
20220925 144748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	157	TRUE	838609	0.0339042838741331	0.395983953928399	1330	107	8985	26590000	305
20220925 145251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	83	TRUE	838609	0.0305244528623464	0.643008345266733	173	919	7437	26090000	306
20220925 145446	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	170	TRUE	838609	0.0297534489051791	0.672324811378507	617	107	9135	26610000	307
20220925 145939	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	438	TRUE	838609	0.0303055408377663	0.353936644671642	704	705	11028	26750000	308
20220925 150345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	432	TRUE	838609	0.0137036285707961	0.738934479831112	875	104	8030	27220000	309
20220925 150946	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	661	TRUE	838609	0.0133875095541591	0.709844772989792	395	143	8454	26700000	310
